id,loan_amnt,funded_amnt,term_months,int_rate,installment,grade,sub_grade,emp_title,emp_length_years,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies
663723,6000,6000,36,0.1111,196.75,B,B5,"Apple, Inc",1.0,OWN,47000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Loan 1,801xx,CO,8.66,0,1926-10-05,2,12,0,4163,0.393,23,0.0
663698,12000,12000,36,0.1037,389.3,B,B3,IronWorkers Local 46,8.0,RENT,40000.0,Verified,2026-02-11,Fully Paid,other,debt consolidation,625xx,IL,20.49,0,1926-07-04,3,9,0,4473,0.688,15,0.0
663655,8000,8000,60,0.1111,174.38,B,B5,fredericks painting,10.0,MORTGAGE,48000.0,Not Verified,2026-02-11,Fully Paid,small_business,Small Business Loan,486xx,MI,28.55,0,1999-01-01,1,12,0,25827,0.523,58,0.0
663040,25000,25000,36,0.1343,847.54,C,C3,IBM Corp,10.0,MORTGAGE,150000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Get Out of Debt,275xx,NC,21.78,0,1989-01-01,1,18,0,76124,0.435,37,0.0
663626,9000,9000,36,0.0692,277.57,A,A3,Not Disclosed,10.0,RENT,37000.0,Verified,2026-02-11,Fully Paid,credit_card,happiness,946xx,CA,22.12,0,1985-02-01,1,5,0,18199,0.495,17,0.0
663385,5000,5000,36,0.164,176.78,E,E1,Starbucks Corporation,0.0,RENT,54996.0,Verified,2026-02-11,Charged Off,other,My Loan,945xx,CA,0.33,0,2000-07-01,0,2,0,391,0.977,12,0.0
663607,9600,9600,36,0.1417,328.9,C,C5,New York City Dept of Education,8.0,OWN,65000.0,Verified,2026-02-11,Fully Paid,credit_card,Debt Consolidation,104xx,NY,18.61,1,1997-09-01,1,21,0,16278,0.529,43,0.0
663515,12000,12000,60,0.1268,271.08,C,C1,"Atlas Air, Inc.",6.0,MORTGAGE,119600.0,Not Verified,2026-02-11,Fully Paid,major_purchase,New Motorcycle Loan ,325xx,FL,11.75,1,1997-08-01,0,10,0,56800,0.315,14,0.0
661329,3250,3250,36,0.1074,106.01,B,B4,On Site Management,7.0,MORTGAGE,32000.0,Source Verified,2026-02-11,Charged Off,debt_consolidation,Loan,597xx,MT,14.74,0,1926-08-01,1,8,0,6793,0.676,17,0.0
663592,20000,20000,36,0.1528,696.06,D,D3,Perry County Coal,5.0,OWN,90000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,get out of debt,413xx,KY,19.43,3,1992-12-01,0,9,1,4131,0.688,21,1.0
663381,14675,14675,36,0.0963,470.98,B,B1,Loyola University Chicago,4.0,MORTGAGE,52000.0,Not Verified,2026-02-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,606xx,IL,24.18,0,1997-07-01,1,16,0,48160,0.835,26,0.0
663508,4200,4200,36,0.1417,143.9,C,C5,Lighthouse healthcare,0.0,RENT,14400.0,Source Verified,2026-02-11,Fully Paid,credit_card,Pay Debt Off,221xx,VA,10.0,0,1926-12-06,1,5,0,4019,0.692,10,0.0
647611,15000,15000,60,0.1714,373.92,E,E3,U.S. Department of Commerce,3.0,OWN,87282.0,Verified,2026-02-11,Fully Paid,credit_card,Sears Refinance,352xx,AL,18.45,0,1996-02-01,1,5,0,30780,0.968,9,0.0
663524,13225,13225,36,0.1037,429.04,B,B3,Davis Wright Tremaine LLP,3.0,MORTGAGE,64000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Debt snowball paydown,980xx,WA,22.91,0,2000-08-01,2,14,0,18492,0.342,26,0.0
663493,2250,2250,60,0.1343,51.7,C,C3,Road Ranger,2.0,RENT,8000.0,Source Verified,2026-02-11,Charged Off,debt_consolidation,Debt Consolidation Loan,601xx,IL,15.0,0,1926-09-06,2,5,0,2809,0.073,8,0.0
662445,7200,7200,36,0.0729,223.28,A,A4,Imaging Business Machines,3.0,MORTGAGE,64000.0,Source Verified,2026-02-11,Fully Paid,credit_card,Refinance Debt,352xx,AL,29.15,0,1999-06-01,1,15,0,14937,0.179,24,0.0
657244,20000,20000,36,0.1565,699.69,D,D4,Larson Family Winery,10.0,RENT,54000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Pay off,954xx,CA,16.67,0,1970-08-01,0,10,0,17034,0.854,21,0.0
663451,6400,6400,36,0.0579,194.1,A,A2,McCollum Wellness Center,2.0,RENT,30000.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,Lana's 7.15% Loan 36 mos,950xx,CA,22.16,0,1995-11-01,1,7,0,8782,0.298,11,0.0
663422,10000,10000,36,0.1111,327.91,B,B5,Bank of America,4.0,MORTGAGE,114000.0,Verified,2026-02-11,Fully Paid,car,LR Discovery,282xx,NC,9.33,1,1987-09-01,1,10,0,16121,0.337,26,0.0
636225,15000,15000,36,0.1417,513.91,C,C5,Portland Public Schools,5.0,MORTGAGE,80000.0,Verified,2026-02-11,Fully Paid,small_business,Small Business Loan,972xx,OR,8.46,0,1926-10-01,2,8,0,1073,0.08,13,0.0
663413,3700,3700,36,0.1074,120.68,B,B4,AT&T,10.0,MORTGAGE,117000.0,Verified,2026-02-11,Fully Paid,credit_card,Refiance,134xx,NY,12.74,1,1992-04-01,1,9,0,19382,0.858,24,0.0
663397,3000,3000,36,0.1528,104.41,D,D3,Not Disclosed,10.0,RENT,21000.0,Source Verified,2026-02-11,Fully Paid,small_business,my loan,441xx,OH,0.46,0,1979-04-01,1,2,0,275,0.917,10,0.0
662956,10000,10000,60,0.1788,253.29,E,E5,Regent Condominium,4.0,RENT,30000.0,Source Verified,2026-02-11,Fully Paid,wedding,Pete and Lauras Wedding,341xx,FL,16.56,0,1926-05-01,1,4,0,2629,0.848,15,0.0
663318,7500,7500,60,0.1111,163.48,B,B5,"Community Action of Greene County, Inc.",2.0,RENT,21840.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,Lowering My Debt,120xx,NY,23.63,0,1995-04-01,2,13,0,4409,0.179,17,0.0
663302,2500,2500,36,0.1268,83.86,C,C1,Brockton furnace and duct,0.0,RENT,20640.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Debt consolidation,020xx,MA,24.36,0,1926-02-02,3,6,0,4260,0.789,22,0.0
656828,15000,15000,60,0.2011,398.33,G,G1,Colliers International,2.0,RENT,36000.0,Source Verified,2026-02-11,Charged Off,debt_consolidation,Debt Consolidation,290xx,SC,12.53,1,2000-08-01,0,7,0,12407,0.84,12,0.0
662664,25000,25000,36,0.1074,815.4,B,B4,Not Disclosed,10.0,OWN,55000.0,Verified,2026-02-11,Charged Off,small_business,Working Capital,750xx,TX,17.76,0,1980-01-01,0,12,0,27886,0.302,41,0.0
663103,6000,6000,36,0.1306,202.34,C,C2,Harlingen Consolidated Independent School district,5.0,MORTGAGE,44004.0,Source Verified,2026-02-11,Fully Paid,home_improvement,Home Improvement Loan,785xx,TX,16.31,2,1997-11-01,3,11,0,1618,0.506,33,0.0
663272,9200,9200,60,0.1602,223.83,D,D5,"Fiserv, Inc.",0.0,RENT,50000.0,Verified,2026-02-11,Charged Off,small_business,Personal Loan,303xx,GA,19.15,0,1926-11-03,0,20,0,5272,0.412,38,0.0
663270,12750,12750,60,0.1306,290.5,C,C2,"University of Colorado, Boulder",7.0,MORTGAGE,60000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Debt consolidation loan,800xx,CO,19.68,0,1989-12-01,1,11,0,23194,0.68,23,0.0
663263,20000,20000,36,0.1899,733.02,F,F3,Not Disclosed,8.0,MORTGAGE,170000.0,Source Verified,2026-02-11,Fully Paid,small_business,msg,117xx,NY,19.98,0,1988-02-01,3,8,0,72665,0.943,19,0.0
663249,18000,18000,36,0.1074,587.09,B,B4,Philadelphia Federal Credit Union,10.0,MORTGAGE,120000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Credit Card Payoffs,190xx,PA,11.81,0,1996-05-01,0,14,0,14126,0.612,33,0.0
663246,17000,17000,36,0.1565,594.74,D,D4,Macys,9.0,MORTGAGE,95000.0,Source Verified,2026-02-11,Fully Paid,small_business,ohmlendingclub,770xx,TX,6.58,0,1994-03-01,1,14,0,11922,0.478,23,0.0
658934,25000,25000,60,0.1565,603.32,D,D4,"ABX Air, Inc.",10.0,MORTGAGE,92000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Detroit Consolidation Loan,454xx,OH,15.91,0,1984-07-01,0,16,0,70445,0.576,38,0.0
663164,22000,22000,60,0.1565,530.92,D,D4,Pacific Automotive Company,5.0,RENT,50000.0,Verified,2026-02-11,Charged Off,debt_consolidation,i would like to be debt free,941xx,CA,19.9,0,1997-06-01,0,8,0,9282,0.693,21,0.0
662383,10000,10000,60,0.1714,249.28,E,E3,RED JEWEL CONSTRUCTION,10.0,OWN,65000.0,Not Verified,2026-02-11,Fully Paid,major_purchase,BOAT LOAN,231xx,VA,4.67,2,1997-08-01,1,17,0,7206,0.348,22,0.0
663049,25000,25000,36,0.1528,870.07,D,D3,Huber Engineered Woods,0.0,RENT,53000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Mark loan,282xx,NC,18.27,0,1998-10-01,1,7,0,22835,0.718,11,0.0
660801,15000,15000,36,0.1602,527.51,D,D5,BlueNovo,2.0,RENT,72000.0,Verified,2026-02-11,Fully Paid,other,Debt Consolidation,220xx,VA,5.4,1,1999-10-01,1,7,0,3199,0.582,29,0.0
662969,1400,1400,60,0.138,32.44,C,C4,Fidelity investments,2.0,RENT,29500.0,Verified,2026-02-11,Fully Paid,major_purchase,computer,871xx,NM,6.26,0,1988-07-01,1,4,1,6502,0.565,12,1.0
662967,10000,10000,60,0.1268,225.9,C,C1,packer collegiate Institute,6.0,RENT,42000.0,Source Verified,2026-02-11,Fully Paid,home_improvement,personal loan,104xx,NY,13.26,0,1926-09-01,1,11,0,3996,0.27,17,0.0
662943,8375,8375,60,0.1268,189.19,C,C1,monterey financial services,9.0,MORTGAGE,33120.0,Not Verified,2026-02-11,Fully Paid,debt_consolidation,pay off credit cards,925xx,CA,12.54,0,2000-06-01,2,10,0,7864,0.279,16,0.0
644787,20000,20000,36,0.1454,688.81,D,D1,Children's Healthcare of Atlanta,0.0,MORTGAGE,83000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Debt Consolidation,301xx,GA,12.67,0,1989-09-01,0,13,0,17475,0.499,32,0.0
662938,6400,6400,36,0.0579,194.1,A,A2,South Pacific Financial,0.0,RENT,42000.0,Not Verified,2026-02-11,Fully Paid,car,Car Loan,920xx,CA,16.31,0,1986-08-01,0,8,0,8106,0.171,12,0.0
662891,10000,10000,36,0.0729,310.1,A,A4,Turn the Page Productions,5.0,RENT,32000.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,Debt Consolidation,852xx,AZ,17.59,0,1926-03-05,0,5,0,8258,0.454,11,0.0
662888,6000,6000,60,0.1037,128.58,B,B3,SCC,5.0,MORTGAGE,90000.0,Source Verified,2026-02-11,Fully Paid,car,Motocross,992xx,WA,12.83,0,1993-01-01,3,13,1,2750,0.113,39,1.0
662770,12000,12000,36,0.1037,389.3,B,B3,Marriott,2.0,RENT,60000.0,Source Verified,2026-02-11,Fully Paid,credit_card,become debt free,852xx,AZ,11.9,1,1989-01-01,0,7,0,15917,0.842,21,0.0
662576,13000,13000,60,0.1825,331.89,F,F1,LVMH,4.0,RENT,58000.0,Verified,2026-02-11,Fully Paid,credit_card,Consolidation,100xx,NY,13.92,0,1926-04-04,1,11,0,13207,0.528,25,0.0
662849,20000,20000,36,0.1111,655.82,B,B5,Not Disclosed,4.0,MORTGAGE,56533.0,Verified,2026-02-11,Fully Paid,credit_card,Consolidation 2011,945xx,CA,15.79,0,1976-09-01,2,11,0,21178,0.346,42,0.0
650283,18000,18000,36,0.1111,590.24,B,B5,Ohio Department of Development,5.0,MORTGAGE,57000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Help with re-equipping my home,437xx,OH,10.44,0,1926-08-01,0,11,0,12669,0.696,24,0.0
662846,9600,9600,60,0.1751,241.23,E,E4,WET Enterprises,3.0,RENT,65000.0,Source Verified,2026-02-11,Charged Off,small_business,Jet Launch,914xx,CA,2.71,0,1926-04-01,0,2,0,358,0.017,4,0.0
662813,10000,10000,36,0.1,322.68,B,B2,La Vina Ranch,5.0,RENT,29000.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,936xx,CA,18.7,0,1998-12-01,1,11,0,8868,0.487,29,0.0
660772,12000,12000,60,0.1862,308.79,F,F2,Veterans Administration,0.0,RENT,39900.0,Verified,2026-02-11,Fully Paid,credit_card,Freedom1,597xx,MT,8.87,0,1996-01-01,0,5,0,9814,0.981,16,0.0
662771,10000,10000,60,0.1825,255.3,F,F1,T J MAX,4.0,RENT,36000.0,Source Verified,2026-02-11,Fully Paid,small_business,RKP,185xx,PA,9.0,1,1926-08-05,2,4,0,587,0.326,8,0.0
662673,25000,25000,36,0.1037,811.03,B,B3,Progress Energy,9.0,MORTGAGE,150000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Consolidation,338xx,FL,10.84,0,1999-03-01,0,8,0,16857,0.217,29,0.0
662678,12000,12000,60,0.1111,261.57,B,B5,gain capital group,4.0,RENT,80000.0,Source Verified,2026-02-11,Fully Paid,other,wedding,112xx,NY,2.07,0,1926-08-03,0,7,0,7688,0.874,24,0.0
662688,6625,6625,60,0.1074,143.19,B,B4,Not Disclosed,4.0,MORTGAGE,17946.0,Not Verified,2026-02-11,Fully Paid,debt_consolidation,Life reorganization loan,496xx,MI,15.45,0,1998-09-01,1,8,0,7968,0.428,22,0.0
662747,4000,4000,36,0.1074,130.47,B,B4,Not Disclosed,4.0,RENT,34800.0,Verified,2026-01-11,Fully Paid,debt_consolidation,My Loan,662xx,KS,1.97,0,1986-01-01,1,13,0,1869,0.027,30,0.0
662743,25000,25000,36,0.1528,870.07,D,D3,Wasinger Tech,8.0,MORTGAGE,174996.0,Verified,2026-02-11,Fully Paid,small_business,Catz Meow,662xx,KS,4.16,0,1991-12-01,1,24,1,7458,0.137,50,1.0
662734,8000,8000,36,0.0729,248.08,A,A4,State of Louisiana,0.0,RENT,30996.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,KKR Loan,708xx,LA,29.27,0,1926-12-03,0,10,0,9387,0.486,19,0.0
662719,17050,17050,60,0.1565,411.46,D,D4,Not Disclosed,4.0,MORTGAGE,55000.0,Verified,2026-02-11,Charged Off,debt_consolidation,odds for one,232xx,VA,18.59,0,1990-10-01,2,7,0,33350,0.899,35,0.0
662722,3600,3600,36,0.0692,111.03,A,A3,Northeast Georgia Health Systems,4.0,MORTGAGE,65000.0,Not Verified,2026-01-11,Fully Paid,credit_card,Payoffdiscover,305xx,GA,23.69,0,1976-11-01,0,10,0,31785,0.699,24,0.0
658546,8000,8000,36,0.1037,259.53,B,B3,RTKL Associates,6.0,RENT,51996.0,Not Verified,2026-02-11,Fully Paid,debt_consolidation,Credit consolidation,200xx,DC,13.34,0,1998-09-01,0,6,0,9202,0.526,8,0.0
662674,8000,8000,36,0.1268,268.33,C,C1,city of richland,10.0,MORTGAGE,35000.0,Source Verified,2026-01-11,Fully Paid,debt_consolidation,carmsmoney,993xx,WA,5.93,1,1996-12-01,0,8,1,3336,0.397,24,1.0
662696,2400,2400,36,0.1223,79.98,C,C1,YMCA,0.0,RENT,16428.0,Verified,2026-02-11,Fully Paid,debt_consolidation,DDC Loan,919xx,CA,8.33,0,1926-07-07,0,7,0,2793,0.417,9,0.0
622766,20000,20000,60,0.1268,451.8,C,C1,Equity One,2.0,MORTGAGE,105000.0,Source Verified,2026-02-11,Fully Paid,small_business,Business Loan,333xx,FL,11.37,0,1999-11-01,0,12,0,1209,0.082,28,0.0
662601,13000,13000,60,0.1074,280.97,B,B4,Fulcrum Corporation,2.0,RENT,84032.0,Source Verified,2026-02-11,Fully Paid,other,Property Investment,222xx,VA,22.73,0,1926-11-03,0,8,0,7659,0.671,12,0.0
662660,20000,20000,36,0.1343,678.03,C,C3,Pacific Gas and Electric,4.0,MORTGAGE,98000.0,Verified,2026-02-11,Charged Off,debt_consolidation,Debt Consolidation,945xx,CA,10.26,0,1995-05-01,1,12,0,18259,0.591,26,0.0
662662,7000,7000,36,0.0729,217.07,A,A4,Darien Board of Education,4.0,RENT,56000.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,Pay off debt,068xx,CT,15.49,0,1926-06-01,1,4,0,10617,0.402,6,0.0
662657,12000,12000,36,0.0766,374.16,A,A5,"RS Roofing & Sheet Metal Co, Inc,",6.0,RENT,33280.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,Credit Card Consolidation,109xx,NY,15.5,0,1996-10-01,1,7,0,15912,0.525,13,0.0
662625,20400,20400,36,0.1037,661.81,B,B3,Pershing LLC,6.0,RENT,69996.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Jessica's loan,088xx,NJ,8.91,0,1997-06-01,0,11,0,7795,0.214,23,0.0
662638,2500,2500,60,0.0766,50.29,A,A5,cincinnati water works,10.0,MORTGAGE,44000.0,Not Verified,2026-01-11,Fully Paid,major_purchase,vintage auto purchase,452xx,OH,18.76,0,1996-08-01,0,9,0,26937,0.327,20,0.0
662636,12000,12000,60,0.138,277.98,C,C4,Union Pacific Railroad,7.0,MORTGAGE,68400.0,Verified,2026-02-11,Fully Paid,home_improvement,Home Improvement & debt consolidation,925xx,CA,11.12,0,1997-02-01,2,7,1,2853,0.238,17,1.0
658311,8000,8000,36,0.0542,241.28,A,A1,Not Disclosed,4.0,MORTGAGE,108000.0,Verified,2026-02-11,Fully Paid,home_improvement,Kitchen Countertops,971xx,OR,0.53,0,1969-09-01,0,9,0,3582,0.076,27,0.0
662604,12000,12000,36,0.1565,419.82,D,D4,tower water,2.0,RENT,48000.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,debt conso,088xx,NJ,9.75,1,1926-02-01,0,7,0,3620,0.381,10,0.0
662596,6000,6000,60,0.0766,120.69,A,A5,Alameda County Sheriff's Office,8.0,RENT,49000.0,Not Verified,2026-02-11,Fully Paid,vacation,LendLoan,945xx,CA,17.27,0,2000-01-01,0,7,0,4806,0.528,20,0.0
660576,4400,4400,36,0.138,149.96,C,C4,US Department of HUD,10.0,RENT,95459.0,Not Verified,2026-01-11,Fully Paid,other,Other Loan,322xx,FL,9.57,0,1990-12-01,3,14,0,6592,0.246,51,0.0
662580,2000,2000,36,0.1074,65.24,B,B4,Not Disclosed,7.0,OWN,42900.0,Not Verified,2026-02-11,Fully Paid,debt_consolidation,Tucker Dr. Bills,634xx,MO,2.69,0,1926-04-01,1,4,0,595,0.09,11,0.0
662564,10000,10000,36,0.1602,351.67,D,D5,Abernethy Laurels,3.0,RENT,68000.0,Not Verified,2026-01-11,Fully Paid,debt_consolidation,Greg's Loan,286xx,NC,6.49,0,1998-04-01,1,9,0,8257,0.869,24,0.0
662414,8000,8000,36,0.0963,256.76,B,B1,booz allen hamilton,0.0,RENT,125000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,debt consolidation,201xx,VA,13.45,0,1994-02-01,0,10,0,22605,0.897,23,0.0
662552,8500,8500,60,0.1074,183.72,B,B4,PPD,3.0,MORTGAGE,38000.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,Credit Card Consolidation,284xx,NC,7.45,0,1993-07-01,1,5,0,8938,0.511,28,0.0
662462,9600,9600,36,0.0579,291.14,A,A2,National Credit Union Administration,1.0,MORTGAGE,65000.0,Not Verified,2026-02-11,Fully Paid,home_improvement,"Stable, Gov't Employee Home Imp. Loan",601xx,IL,9.42,0,1999-12-01,1,6,0,1203,0.089,14,0.0
662418,25000,25000,36,0.1343,847.54,C,C3,New Horizons CLC of SC,9.0,RENT,78000.0,Verified,2026-02-11,Fully Paid,small_business,Small Business Loan,292xx,SC,8.28,0,1978-01-01,1,10,0,18228,0.447,22,0.0
660413,4000,4000,36,0.138,136.33,C,C4,Not Disclosed,4.0,RENT,36000.0,Not Verified,2026-01-11,Fully Paid,other,credit repair,325xx,FL,5.0,0,2000-11-01,1,6,1,2634,0.675,9,1.0
658208,25000,25000,60,0.1751,628.2,E,E4,United States Army,10.0,MORTGAGE,104004.0,Verified,2026-02-11,Fully Paid,major_purchase,Stinky's,236xx,VA,21.63,1,1993-08-01,0,12,0,25042,0.497,32,0.0
662361,7000,7000,36,0.0579,212.29,A,A2,Newark Public Schools,8.0,RENT,42000.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,Clear,070xx,NJ,18.09,0,1989-04-01,2,11,0,6840,0.351,34,0.0
661850,10000,10000,36,0.0579,303.27,A,A2,Accentcare home health,1.0,MORTGAGE,60000.0,Source Verified,2026-02-11,Fully Paid,vacation,England loan,935xx,CA,2.22,0,1997-05-01,0,8,0,2946,0.134,22,0.0
662367,5500,5500,36,0.0766,171.49,A,A5,Medtronic,6.0,MORTGAGE,48000.0,Verified,2026-01-11,Charged Off,debt_consolidation,debt relief,906xx,CA,20.57,0,1996-09-01,3,9,0,26592,0.582,39,0.0
662356,11800,11800,36,0.0692,363.92,A,A3,sephora,3.0,RENT,40000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Debt Loan,945xx,CA,28.5,0,1998-02-01,0,13,0,13686,0.311,22,0.0
662350,2500,2500,36,0.0766,77.95,A,A5,Clark County School District,10.0,MORTGAGE,70800.0,Not Verified,2026-01-11,Charged Off,car,Hobby Car,891xx,NV,7.95,0,1993-01-01,0,5,0,14516,0.955,39,0.0
662349,14500,14500,36,0.0729,449.65,A,A4,UnitedHealth Group,6.0,MORTGAGE,52828.0,Verified,2026-02-11,Fully Paid,credit_card,Debt Consolidation,333xx,FL,17.63,0,1998-10-01,0,14,0,9055,0.647,28,0.0
661459,6500,6500,36,0.0729,201.57,A,A4,Atkins and Pearce,10.0,MORTGAGE,48000.0,Not Verified,2026-02-11,Fully Paid,car,Motorcycle,452xx,OH,19.88,0,1999-08-01,0,5,0,10229,0.469,24,0.0
662323,1000,1000,36,0.1074,32.62,B,B4,Not Disclosed,4.0,RENT,43200.0,Not Verified,2026-01-11,Fully Paid,debt_consolidation,rocky road,864xx,AZ,19.5,0,1926-03-06,0,7,0,2101,0.724,9,0.0
662268,6000,6000,36,0.0542,180.96,A,A1,U.S. Geological Survey,10.0,OWN,84000.0,Verified,2026-01-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,786xx,TX,17.51,0,1983-11-01,0,8,0,7685,0.254,16,0.0
662255,8500,8500,36,0.0692,262.15,A,A3,Comcast Cable ,5.0,RENT,75000.0,Verified,2026-01-11,Charged Off,debt_consolidation,Steve personal ,031xx,NH,18.75,0,1926-01-01,0,9,0,5597,0.214,32,0.0
662247,25000,25000,36,0.1074,815.4,B,B4,Loyola University Chicago,7.0,MORTGAGE,72444.0,Verified,2026-02-11,Fully Paid,medical,Medical Loan,600xx,IL,4.62,0,1993-11-01,0,12,0,0,0.0,29,0.0
652178,8800,8800,36,0.1,283.96,B,B2,carefree health,3.0,RENT,65000.0,Source Verified,2026-02-11,Fully Paid,debt_consolidation,Nicks,334xx,FL,5.96,0,1926-05-01,2,10,0,1312,0.062,29,0.0
661062,15000,15000,36,0.1528,522.04,D,D3,Not Disclosed,10.0,RENT,45000.0,Source Verified,2026-02-11,Fully Paid,small_business,Small Business Loan,950xx,CA,10.43,0,1990-01-01,0,6,0,12982,0.811,16,0.0
646473,12000,12000,36,0.1037,389.3,B,B3,Macmillan Publishing,0.0,RENT,85000.0,Source Verified,2026-02-11,Fully Paid,credit_card,Step 1,100xx,NY,9.02,0,1926-11-03,0,6,0,14868,0.778,8,0.0
662208,16750,16750,36,0.164,592.2,E,E1,SSPS/State of Washington,6.0,MORTGAGE,51000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Debt Consolidation Loan,986xx,WA,20.59,1,2000-12-01,2,10,1,8741,0.79,23,0.0
662157,10000,10000,36,0.1714,357.23,E,E3,Ameriserv Financial,3.0,RENT,46000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,Personal Loan,155xx,PA,22.12,0,1926-09-04,2,24,0,13401,0.407,37,0.0
661548,8000,8000,36,0.0692,246.73,A,A3,St Anthonys Hospital,3.0,MORTGAGE,72000.0,Not Verified,2026-02-11,Fully Paid,debt_consolidation,Gina's Loan,109xx,NY,4.13,0,1999-05-01,0,10,0,0,0.0,17,0.0
662180,6000,6000,36,0.0729,186.06,A,A4,Not Disclosed,4.0,MORTGAGE,36000.0,Verified,2026-02-11,Fully Paid,home_improvement,home improvements,486xx,MI,28.23,2,1999-10-01,4,6,0,74,0.092,21,0.0
655993,2375,2375,36,0.1,76.64,B,B2,DuMolin Community Living,4.0,RENT,9600.0,Source Verified,2026-02-11,Charged Off,moving,sec. deposit and rent,954xx,CA,16.63,0,1926-02-05,0,3,0,5928,0.697,8,0.0
662167,17000,17000,60,0.1268,384.03,C,C1,Card Data Services,0.0,RENT,42000.0,Source Verified,2026-02-11,Charged Off,debt_consolidation,Payoff debts plus some extra cash out,980xx,WA,10.0,0,1997-02-01,0,5,0,9053,0.482,18,0.0
662146,10000,10000,36,0.1111,327.91,B,B5,Arizona Ambulance,2.0,MORTGAGE,45000.0,Not Verified,2026-02-11,Fully Paid,debt_consolidation,freedom,856xx,AZ,15.84,0,1996-01-01,2,10,1,9866,0.422,25,1.0
662142,3800,3800,36,0.0729,117.84,A,A4,HealthBridge Fitness Center,2.0,RENT,13200.0,Source Verified,2026-01-11,Charged Off,debt_consolidation,T's highpercentconsolidation,600xx,IL,17.18,0,1997-12-01,1,10,0,10004,0.287,24,0.0
662126,20000,20000,60,0.1602,486.58,D,D5,Department of Defense,9.0,RENT,84000.0,Verified,2026-02-11,Fully Paid,debt_consolidation,The 2-0 Loan,331xx,FL,17.17,0,1999-04-01,2,8,0,20004,0.935,26,0.0
662135,25000,25000,60,0.1602,608.22,D,D5,Jefferson County Public Schools,8.0,RENT,70000.0,Verified,2026-02-11,Charged Off,debt_consolidation,credit cards,402xx,KY,24.62,0,1990-01-01,1,11,0,19617,0.279,22,0.0
662034,14125,14125,60,0.1037,302.7,B,B3,Midco Diving & Marine,3.0,MORTGAGE,52000.0,Verified,2026-02-11,Charged Off,debt_consolidation,Away we Go,805xx,CO,17.68,0,1987-03-01,0,10,0,30413,0.749,22,0.0
662029,17000,17000,36,0.0766,530.06,A,A5,MEDIA FOR US INC,5.0,RENT,42000.0,Source Verified,2026-02-11,Fully Paid,major_purchase,17000 loan Lendingclub,113xx,NY,23.31,0,2000-09-01,0,8,0,16949,0.327,17,0.0
661174,12000,12000,60,0.1306,273.41,C,C2,Ridgecrest Capital Partners,0.0,RENT,85000.0,Verified,2026-02-11,Fully Paid,wedding,Wedding Expense,941xx,CA,6.65,0,1926-11-01,4,6,0,0,0.0,10,0.0
662024,19200,19200,60,0.1714,478.62,E,E3,santa clara county,10.0,RENT,102000.0,Verified,2026-02-11,Fully Paid,home_improvement,homeloan,945xx,CA,17.71,0,1989-03-01,0,9,0,24238,0.911,25,0.0
660607,3500,3500,36,0.0729,108.54,A,A4,3M,10.0,MORTGAGE,75996.0,Not Verified,2026-01-11,Fully Paid,other,"car repair, minor house repairs",913xx,CA,15.54,0,1990-11-01,0,12,0,41602,0.772,26,0.0
661983,7000,7000,36,0.0729,217.07,A,A4,Population Council,8.0,RENT,70356.0,Not Verified,2026-02-11,Fully Paid,major_purchase,FidelityPurchase,112xx,NY,5.97,0,1996-12-01,0,8,0,11350,0.805,23,0.0
